id,name,class,mass (g),mass (kg),fall,year,latitude,longitude,GeoLocation
5180,Bushnell,H4,1240,1.24,Found,1939,41.23333,-103.9,"(41.23333, -103.9)"
10924,Glanggang,H5-6,1303,1.303,Fell,1939,-7.25,107.7,"(-7.25, 107.7)"
23481,Selakopi,H5,1590,1.59,Fell,1939,-7.23333,107.33333,"(-7.23333, 107.33333)"
5101,Bolshaya Korta,H5,1593,1.593,Found,1939,57.63333,83.36667,"(57.63333, 83.36667)"
5342,Chervony Kut,Eucrite-mmict,1700,1.7,Fell,1939,50.83333,34,"(50.83333, 34.0)"
18820,Pierceville (stone),L6,2125,2.125,Found,1939,37.86667,-100.66667,"(37.86667, -100.66667)"
7776,Ekeby,H4,3336,3.336,Fell,1939,56.03333,13,"(56.03333, 13.0)"
12030,Indianola,L5,4000,4,Found,1939,40.23333,-100.41667,"(40.23333, -100.41667)"
15464,McLean,H6,4300,4.3,Found,1939,35.23333,-100.6,"(35.23333, -100.6)"
23596,Silver Bell,"Iron, IIAB",5100,5.1,Found,1939,32.48333,-111.56667,"(32.48333, -111.56667)"
5435,Coomandook,H6,5230,5.23,Found,1939,-35.41667,139.75,"(-35.41667, 139.75)"
18057,Ovid,H6,6169,6.169,Found,1939,40.96667,-102.4,"(40.96667, -102.4)"
12275,Kendleton,L4,6937,6.937,Fell,1939,29.45,-96,"(29.45, -96.0)"
22769,Round Top (b),H4,7166,7.166,Found,1939,30.06667,-96.7,"(30.06667, -96.7)"
7770,Edmonton (Canada),"Iron, IIAB",7340,7.34,Found,1939,53.66667,-113.41667,"(53.66667, -113.41667)"
11853,Hat Creek,H4,8900,8.9,Found,1939,42.91667,-104.41667,"(42.91667, -104.41667)"
2298,Andura,H6,17900,17.9,Fell,1939,20.88333,76.86667,"(20.88333, 76.86667)"
16921,Nashville (stone),L6,25000,25,Found,1939,37.45,-98.41667,"(37.45, -98.41667)"
7793,El Burro,"Iron, IIAB",35900,35.9,Found,1939,29.33333,-101.83333,"(29.33333, -101.83333)"
7731,Dresden (Ontario),H6,47700,47.7,Fell,1939,42.52,-82.26,"(42.52, -82.26)"
15410,Mapleton,"Iron, IIIAB",49000,49,Found,1939,42.18333,-95.71667,"(42.18333, -95.71667)"
23889,Tawallah Valley,"Iron, IVB",75750,75.75,Found,1939,-15.7,135.66667,"(-15.7, 135.66667)"
5417,Concho,L6,93500,93.5,Found,1939,32,-101.5,"(32.0, -101.5)"
12287,Keyes,L6,142000,142,Found,1939,36.71667,-102.5,"(36.71667, -102.5)"
14761,Lusk,Iron,46,0.046,Found,1940,42.76667,-104.35,"(42.76667, -104.35)"
2331,Argonia,"Pallasite, PMG-an",84,0.084,Found,1940,37.26667,-97.76667,"(37.26667, -97.76667)"
10042,Erakot,CM2,113,0.113,Fell,1940,19.03333,81.89167,"(19.03333, 81.89167)"
24262,Wilburton,H5,207.8,0.2078,Found,1940,37.08333,-101.76667,"(37.08333, -101.76667)"
23487,Semarkona,LL3.00,691,0.691,Fell,1940,22.25,79,"(22.25, 79.0)"
5449,Cortez,H6,715.6,0.7156,Found,1940,37.35,-108.68333,"(37.35, -108.68333)"
12753,Leander,L4,760,0.76,Found,1940,30.6,-97.9,"(30.6, -97.9)"
22764,Rosamond Dry Lake,L,850,0.85,Found,1940,34.83333,-118.06667,"(34.83333, -118.06667)"
5040,Bhola,LL3-6,1047,1.047,Fell,1940,22.68333,90.65,"(22.68333, 90.65)"
430,Akron (1940),H6,1050,1.05,Found,1940,40.15,-103.16667,"(40.15, -103.16667)"
10110,Fleming,H3.7,1750,1.75,Found,1940,40.68333,-102.81667,"(40.68333, -102.81667)"
5142,Briscoe,L5,1773,1.773,Found,1940,34.35,-101.4,"(34.35, -101.4)"
18107,Parma Canyon,Iron,2150,2.15,Found,1940,43.8,-117,"(43.8, -117.0)"
5394,Colby (Kansas),H5,2400,2.4,Found,1940,39.41667,-101.05,"(39.41667, -101.05)"
18044,Otis,L6,2600,2.6,Found,1940,38.53333,-99.05,"(38.53333, -99.05)"
16991,Norcateur,L6,3200,3.2,Found,1940,39.81667,-100.2,"(39.81667, -100.2)"
12270,Kediri,L4,3300,3.3,Fell,1940,-7.75,112.01667,"(-7.75, 112.01667)"
16708,Moama,Eucrite-cm,3416,3.416,Found,1940,-35.95,144.51667,"(-35.95, 144.51667)"
22384,Ramnagar,L6,3766,3.766,Fell,1940,26.45,82.9,"(26.45, 82.9)"
7756,Dwight,L6,4100,4.1,Found,1940,38.85,-96.58333,"(38.85, -96.58333)"
5464,Cranfills Gap,H6,6000,6,Found,1940,31.75,-97.75,"(31.75, -97.75)"
5167,Burdett,H5,8600,8.6,Found,1940,38.23333,-99.53333,"(38.23333, -99.53333)"
24258,Wickenburg (stone),L6,9200,9.2,Found,1940,33.96667,-112.73333,"(33.96667, -112.73333)"
6624,De Nova,L6,12700,12.7,Found,1940,39.85,-102.95,"(39.85, -102.95)"
5137,Brewster,L6,17000,17,Found,1940,39.25,-101.33333,"(39.25, -101.33333)"
10035,Emsland,"Iron, ungrouped",19000,19,Found,1940,53.1,7.2,"(53.1, 7.2)"
2323,Arapahoe,L5,19083,19.083,Found,1940,38.8,-102.2,"(38.8, -102.2)"
11908,Horace,H5,19700,19.7,Found,1940,38.35,-101.78333,"(38.35, -101.78333)"
5414,Comanche (iron),"Iron, IAB-sLL",19700,19.7,Found,1940,32.01667,-98.7,"(32.01667, -98.7)"
4985,Beaver,L5,25628,25.628,Found,1940,36.8,-100.53333,"(36.8, -100.53333)"
23511,Seymour,"Iron, IAB-MG",25900,25.9,Found,1940,37.2375,-92.78694,"(37.2375, -92.78694)"
12453,Lamont,Mesosiderite,38690,38.69,Found,1940,38.07778,-96.02639,"(38.07778, -96.02639)"
14657,Linwood,"Iron, IAB-MG",46000,46,Found,1940,41.43333,-96.96667,"(41.43333, -96.96667)"
6616,Davy (a),L4,50600,50.6,Found,1940,29.1,-97.6,"(29.1, -97.6)"
24237,Wellman (a),H5,55000,55,Found,1940,33.03333,-102.33333,"(33.03333, -102.33333)"
23651,Smithonia,"Iron, IIAB",69900,69.9,Found,1940,34,-83.16667,"(34.0, -83.16667)"
23177,Sardis,"Iron, IAB complex",800000,800,Found,1940,32.94889,-81.865,"(32.94889, -81.865)"
11854,Hatfield,"Iron, IAB complex",21,0.021,Found,1941,34.48333,-94.45,"(34.48333, -94.45)"
5033,Bethune,EH4/5,67,0.067,Found,1941,39.3,-102.41667,"(39.3, -102.41667)"
22648,Rolla (1941),H5,435,0.435,Found,1941,37.08333,-101.6,"(37.08333, -101.6)"
15383,Mafra,L3-4,600,0.6,Fell,1941,-26.16667,-49.93333,"(-26.16667, -49.93333)"
44717,Lorenzo,L5,611.9,0.6119,Found,1941,41.03333,-102.88333,"(41.03333, -102.88333)"
5065,Black Moshannan Park,L5,705,0.705,Fell,1941,40.91667,-78.08333,"(40.91667, -78.08333)"
5279,Caroline,H5,800,0.8,Found,1941,-37.98333,140.98333,"(-37.98333, 140.98333)"
23625,Slaton,L4,1070,1.07,Found,1941,33.43333,-101.75,"(33.43333, -101.75)"
15488,Mereta,H4,1417.5,1.4175,Found,1941,31.42611,-100.13333,"(31.42611, -100.13333)"
5317,Chamberlin,H5,2400,2.4,Found,1941,36.2,-102.45,"(36.2, -102.45)"
7,Abernathy,L6,2914,2.914,Found,1941,33.85,-101.8,"(33.85, -101.8)"
11826,Harding County,L4,3075,3.075,Found,1941,45.5,-103.5,"(45.5, -103.5)"
15421,Maridi,H6,3200,3.2,Fell,1941,4.66667,29.25,"(4.66667, 29.25)"
23479,Seibert (a),H5,3500,3.5,Found,1941,39.3,-102.83333,"(39.3, -102.83333)"
11865,Hayes Center,L6,4500,4.5,Found,1941,40.51667,-101.03333,"(40.51667, -101.03333)"
16961,New Westville,"Iron, IVA",4800,4.8,Found,1941,39.8,-84.81667,"(39.8, -84.81667)"
23585,Sidney,L,6000,6,Found,1941,41.05,-102.9,"(41.05, -102.9)"
18812,Phuoc-Binh,L5,11000,11,Fell,1941,15.71667,108.1,"(15.71667, 108.1)"
16774,Mount Egerton,Aubrite-an,22000,22,Found,1941,-24.76667,117.7,"(-24.76667, 117.7)"
5168,Burgavli,"Iron, IAB-MG",24900,24.9,Found,1941,66.4,137.46667,"(66.4, 137.46667)"
24161,Vera,L/LL4,80000,80,Found,1941,-29.91667,-60.28333,"(-29.91667, -60.28333)"
5507,Dalgety Downs,L4,257000,257,Found,1941,-25.33333,116.18333,"(-25.33333, 116.18333)"
18878,Potter,L6,261000,261,Found,1941,41.23333,-103.3,"(41.23333, -103.3)"
22649,Rolla (d),H,50,0.05,Found,1942,37.08333,-101.6,"(37.08333, -101.6)"
22591,Republican River,H4,135,0.135,Found,1942,40.08333,-98.91667,"(40.08333, -98.91667)"
18860,Pollen,CM2,253.6,0.2536,Fell,1942,66.34833,14.015,"(66.34833, 14.015)"
5165,Bununu,Howardite,357,0.357,Fell,1942,10.01667,9.58333,"(10.01667, 9.58333)"
16917,Naruna (b),H4,513.3,0.5133,Found,1942,30.95,-98.28333,"(30.95, -98.28333)"
18109,Parsa,EH3,800,0.8,Fell,1942,26.2,85.4,"(26.2, 85.4)"
24148,Valentine,L4,2300,2.3,Found,1942,42.93333,-100.75,"(42.93333, -100.75)"
23727,Stonington,H5,2700,2.7,Found,1942,37.28333,-102.2,"(37.28333, -102.2)"
12238,Kamalpur,L6,2770,2.77,Fell,1942,26.03333,81.46667,"(26.03333, 81.46667)"
23119,San Carlos,H4,3600,3.6,Found,1942,-35.53333,-58.76667,"(-35.53333, -58.76667)"
15454,Maziba,L6,4975,4.975,Fell,1942,-1.21667,30,"(-1.21667, 30.0)"
16755,Mosca,L6,6220,6.22,Found,1942,37.63333,-105.83333,"(37.63333, -105.83333)"
2304,Ankober,H4,6500,6.5,Fell,1942,9.53333,39.71667,"(9.53333, 39.71667)"
7771,Edmonton (Kentucky),"Iron, IAB-sLM",10200,10.2,Found,1942,37.03333,-85.63333,"(37.03333, -85.63333)"
12251,Kapoeta,Howardite,11355,11.355,Fell,1942,4.7,33.63333,"(4.7, 33.63333)"
16803,Mount Sir Charles,"Iron, IVA",22900,22.9,Found,1942,-23.83333,134.03333,"(-23.83333, 134.03333)"
10120,Forest Vale,H4,26000,26,Fell,1942,-33.35,146.85833,"(-33.35, 146.85833)"
393,Aggie Creek,"Iron, IIIAB",43000,43,Found,1942,64.88333,-163.16667,"(64.88333, -163.16667)"
7645,Dimmitt,H3.7,200000,200,Found,1942,34.58333,-102.16667,"(34.58333, -102.16667)"
7820,El Timbu,Iron,500000,500,Found,1942,-33.11667,-60.96667,"(-33.11667, -60.96667)"
12346,Koraleigh,L6,450,0.45,Found,1943,-35.1,143.4,"(-35.1, 143.4)"
31283,Ovid (b),H5,860,0.86,Found,1943,40.75833,-102.375,"(40.75833, -102.375)"
7754,Duwun,L6,2117,2.117,Fell,1943,33.43333,127.26667,"(33.43333, 127.26667)"
15490,Mertzon,"Iron, IAB-ung",3720,3.72,Found,1943,31.26667,-100.83333,"(31.26667, -100.83333)"
5023,Benoni,H6,3880,3.88,Fell,1943,-26.16667,28.41667,"(-26.16667, 28.41667)"
4911,Axtell,CV3,6200,6.2,Found,1943,31.66,-96.97167,"(31.66, -96.97167)"
5007,Belly River,H6,7900,7.9,Found,1943,49.5,-113,"(49.5, -113.0)"
12764,Leon,H5,30000,30,Found,1943,37.66667,-96.76667,"(37.66667, -96.76667)"
12755,Leedey,L6,51500,51.5,Fell,1943,35.88333,-99.33333,"(35.88333, -99.33333)"
16739,Moorumbunna,"Iron, IIIAB",77000,77,Found,1943,-28.91667,136.25,"(-28.91667, 136.25)"
18895,Puente-Ladron,L,7.7,0.0077,Found,1944,34.4,-106.85,"(34.4, -106.85)"
16636,Mike,L6,224.2,0.2242,Fell,1944,46.23333,17.53333,"(46.23333, 17.53333)"
24032,Torrington,H6,259.1,0.2591,Fell,1944,42.06667,-104.16667,"(42.06667, -104.16667)"
23125,San José,H5,532,0.532,Found,1944,24.7,-99.08333,"(24.7, -99.08333)"
6663,Deport (a),H4,604,0.604,Found,1944,33.51667,-95.3,"(33.51667, -95.3)"
14672,Lockney,L6,824,0.824,Found,1944,34.15,-101.3,"(34.15, -101.3)"
16820,Mtola,Stone-uncl,1100,1.1,Fell,1944,-11.5,33.5,"(-11.5, 33.5)"
10857,Garden Head,"Iron, IAB-sHH",1296,1.296,Found,1944,49.81667,-108.46,"(49.81667, -108.46)"
11479,Hallingeberg,L3.4,1456,1.456,Fell,1944,57.81667,16.23333,"(57.81667, 16.23333)"
16911,Nardoo (no. 2),L6,1694,1.694,Found,1944,-29.5,144.06667,"(-29.5, 144.06667)"
24109,Ultuna,H,1900,1.9,Found,1944,59.81667,17.66667,"(59.81667, 17.66667)"
24280,Wilmot,H6,2000,2,Found,1944,37.38333,-96.86667,"(37.38333, -96.86667)"
24144,Valdavur,H6,2799,2.799,Fell,1944,11.98333,79.75,"(11.98333, 79.75)"
16910,Nardoo (no. 1),H5,3180,3.18,Found,1944,-29.53333,143.98333,"(-29.53333, 143.98333)"
18049,Oubari,LL6,8000,8,Found,1944,26.8,13.58333,"(26.8, 13.58333)"
7643,Dimboola,H5,16000,16,Found,1944,-36.5,142.03333,"(-36.5, 142.03333)"
24089,Twentynine Palms,L,19700,19.7,Found,1944,34.075,-116.01667,"(34.075, -116.01667)"
7733,Drum Mountains,"Iron, IIIAB",529000,529,Found,1944,39.5,-112.9,"(39.5, -112.9)"
5393,Cocunda,L6,482,0.482,Found,1945,-32.81667,134.8,"(-32.81667, 134.8)"
4888,Atoka,L6,1384.2,1.3842,Fell,1945,34.31667,-96.15,"(34.31667, -96.15)"
23671,Soroti,"Iron, ungrouped",2050,2.05,Fell,1945,1.7,33.63333,"(1.7, 33.63333)"
11843,Harrison Township,L6,3263,3.263,Found,1945,38.33333,-101.71167,"(38.33333, -101.71167)"
15491,Meru,LL6,6000,6,Fell,1945,0,37.66667,"(0.0, 37.66667)"
16996,Norquín,"Iron, IIIAB",19250,19.25,Found,1945,-37.71667,-70.61667,"(-37.71667, -70.61667)"
24033,Tostado,H6,22000,22,Found,1945,-29.23333,-61.76667,"(-29.23333, -61.76667)"
52412,Fuhe,L5,23000,23,Fell,1945,31.47556,113.56694,"(31.47556, 113.56694)"
24343,Wynella,H4,40000,40,Found,1945,-28.95,148.13333,"(-28.95, 148.13333)"
12052,Isoulane-n-Amahar,L6,72000,72,Found,1945,27.12917,8.66722,"(27.12917, 8.66722)"
12413,Laguna Manantiales,Iron,92000,92,Found,1945,-48.58333,-67.41667,"(-48.58333, -67.41667)"
12060,Itzawisis,"Pallasite, PES",350,0.35,Found,1946,-26.26667,18.18333,"(-26.26667, 18.18333)"
5391,Cockburn,L6,2460,2.46,Found,1946,-32.13333,141.03333,"(-32.13333, 141.03333)"
12320,Kinsella,"Iron, IIIAB",3720,3.72,Found,1946,53.2,-111.43333,"(53.2, -111.43333)"
12357,Krasnyi Klyuch,H5,4000,4,Fell,1946,54.33333,56.08333,"(54.33333, 56.08333)"
30376,Yudoma,"Iron, IVA",7600,7.6,Found,1946,60,140,"(60.0, 140.0)"
55546,Binneringie,H5,9056,9.056,Found,1946,-31.4875,122.12389,"(-31.4875, 122.12389)"
5078,Bluewater,"Iron, IIIAB",9540,9.54,Found,1946,35.26667,-107.96667,"(35.26667, -107.96667)"
5177,Bursa,L6,25000,25,Fell,1946,40.2,29.23333,"(40.2, 29.23333)"
24210,Walters,L6,28100,28.1,Fell,1946,34.33333,-98.3,"(34.33333, -98.3)"
12364,Krymka,LL3.2,50000,50,Fell,1946,47.83333,30.76667,"(47.83333, 30.76667)"
12080,Jenkins,"Iron, IAB-MG",55400,55.4,Found,1946,36.82444,-93.76111,"(36.82444, -93.76111)"
18786,Peña Blanca Spring,Aubrite,70000,70,Fell,1946,30.125,-103.11667,"(30.125, -103.11667)"
23483,Seldebourak,H5,150,0.15,Fell,1947,22.83333,4.98333,"(22.83333, 4.98333)"
18823,Pima County,"Iron, IIAB",210,0.21,Found,1947,32.2,-111,"(32.2, -111.0)"
10919,Git-Git,L6,480,0.48,Fell,1947,9.6,9.91667,"(9.6, 9.91667)"
23134,Sand Draw,H5,1200,1.2,Found,1947,40.81667,-102.25,"(40.81667, -102.25)"
12461,Långhalsen,L6,2300,2.3,Fell,1947,58.85,16.73333,"(58.85, 16.73333)"
18788,Penokee,H5,3580,3.58,Found,1947,39.35,-99.91667,"(39.35, -99.91667)"
18866,Pony Creek,H4,4642,4.642,Found,1947,31.66333,-99.95,"(31.66333, -99.95)"
2293,Amherst,L6,8500,8.5,Found,1947,40.8,-99.2,"(40.8, -99.2)"
12234,Kalkaska,"Iron, IIIAB",9399,9.399,Found,1947,44.64694,-85.13667,"(44.64694, -85.13667)"
7760,Eagle,EL6,10000,10,Fell,1947,40.78167,-96.47167,"(40.78167, -96.47167)"
11886,Hill City,"Iron, IVA",11700,11.7,Found,1947,39.36667,-99.85,"(39.36667, -99.85)"
22584,Reliegos,L5,17300,17.3,Fell,1947,42.475,-5.33333,"(42.475, -5.33333)"
5289,Casimiro de Abreu,"Iron, IIIAB",25000,25,Found,1947,-22.46667,-42.21667,"(-22.46667, -42.21667)"
11840,Harriman (Of),"Iron, IVA",30000,30,Found,1947,35.95,-84.56667,"(35.95, -84.56667)"
371,Acme,H5,75000,75,Found,1947,33.63333,-104.26667,"(33.63333, -104.26667)"
24326,Wolf Creek,"Iron, IIIAB",760000,760,Found,1947,-19.3,127.76667,"(-19.3, 127.76667)"
23593,Sikhote-Alin,"Iron, IIAB",23000000,23000,Fell,1947,46.16,134.65333,"(46.16, 134.65333)"
22401,Reager,L6,230,0.23,Found,1948,39.78333,-100,"(39.78333, -100.0)"
23186,Sarratola,L5,265,0.265,Found,1948,24.4,81.88333,"(24.4, 81.88333)"
10161,Forrest Lakes,LL5,500,0.5,Found,1948,-29.41667,129.5,"(-29.41667, 129.5)"
12735,Lasher Creek,Iron,639.5,0.6395,Found,1948,42.83333,-74.5,"(42.83333, -74.5)"
18016,Olton,H3.5,953,0.953,Found,1948,34.16722,-102.13361,"(34.16722, -102.13361)"
16712,Modoc (1948),H6,1800,1.8,Found,1948,38.5,-101.1,"(38.5, -101.1)"
5096,Bogoslovka,H5,2180,2.18,Found,1948,52.5,68.8,"(52.5, 68.8)"
22785,Rush County,H5,4300,4.3,Found,1948,39.5,-85.5,"(39.5, -85.5)"
15414,Mardan,H5,4500,4.5,Fell,1948,34.23333,72.08333,"(34.23333, 72.08333)"
10843,Gail,H4,4650,4.65,Found,1948,32.7,-101.6,"(32.7, -101.6)"
10022,Ellis County,H6,4692,4.692,Found,1948,38.78333,-99.33333,"(38.78333, -99.33333)"
7720,Dorrigo,"Iron, ungrouped",8500,8.5,Found,1948,-30.28333,152.66667,"(-30.28333, 152.66667)"
12302,Kielpa,H5,13600,13.6,Found,1948,-33.6,136.1,"(-33.6, 136.1)"
16938,Neenach,L6,13800,13.8,Found,1948,34.8,-118.5,"(34.8, -118.5)"
24140,Uzcudun,L,20000,20,Fell,1948,-44.11667,-66.15,"(-44.11667, -66.15)"
24211,Waltman,L4,23410,23.41,Found,1948,43,-107.16667,"(43.0, -107.16667)"
22605,Rifle,"Iron, IAB-MG",102700,102.7,Found,1948,38.51667,-107.83333,"(38.51667, -107.83333)"
7740,Duketon,"Iron, IIIAB",118300,118.3,Found,1948,-27.5,122.36667,"(-27.5, 122.36667)"
17922,Norton County,Aubrite,1100000,1100,Fell,1948,39.68333,-99.86667,"(39.68333, -99.86667)"
12260,Karewar,L6,180,0.18,Fell,1949,12.9,7.15,"(12.9, 7.15)"
18886,Preobrazhenka,H3/4,418,0.418,Found,1949,53.7,79.5,"(53.7, 79.5)"
454,Alberta,L,625,0.625,Fell,1949,2,22.66667,"(2.0, 22.66667)"
18082,Palolo Valley,H5,682,0.682,Fell,1949,21.3,-157.78333,"(21.3, -157.78333)"
24169,Vetluga,Eucrite-mmict,750,0.75,Fell,1949,57.8,45.8,"(57.8, 45.8)"
426,Akaba,L6,779,0.779,Fell,1949,29.51667,35.05,"(29.51667, 35.05)"
4993,Beddgelert,H5,794,0.794,Fell,1949,53.01667,-4.1,"(53.01667, -4.1)"
390,Adzhi-Bogdo (stone),LL3-6,910,0.91,Fell,1949,44.83333,95.16667,"(44.83333, 95.16667)"
11443,Guidder,LL5,968,0.968,Fell,1949,9.91667,13.98333,"(9.91667, 13.98333)"
16627,Mezel,L6,1300,1.3,Fell,1949,45.76667,3.25,"(45.76667, 3.25)"
23485,Seligman,"Iron, IAB-MG",2200,2.2,Found,1949,35.28333,-112.86667,"(35.28333, -112.86667)"
5141,Briggsdale,"Iron, IIIAB",2230,2.23,Found,1949,40.66667,-104.31667,"(40.66667, -104.31667)"
5026,Benton,LL6,2840,2.84,Fell,1949,45.95,-67.55,"(45.95, -67.55)"
2281,Almelo Township,L5,3180,3.18,Found,1949,39.6,-100.11667,"(39.6, -100.11667)"
22783,Rupota,L4-6,6000,6,Fell,1949,-10.26667,38.76667,"(-10.26667, 38.76667)"
16704,Mission,L,12000,12,Found,1949,43.31667,-100.76667,"(43.31667, -100.76667)"
456,Albin (stone),L,15400,15.4,Found,1949,41.41667,-104.1,"(41.41667, -104.1)"
5392,Cocklebiddy,H5,19500,19.5,Found,1949,-31.93333,126.21667,"(-31.93333, 126.21667)"
5503,Dadin,Iron,27300,27.3,Found,1949,-38.91667,-69.2,"(-38.91667, -69.2)"
7644,Dimitrovgrad,"Iron, IIIAB",100000,100,Found,1949,43.04639,22.86389,"(43.04639, 22.86389)"
12377,Kunashak,L6,200000,200,Fell,1949,55.78333,61.36667,"(55.78333, 61.36667)"
11897,Holliday,Iron,12,0.012,Found,1950,33.75,-98.83333,"(33.75, -98.83333)"
11430,Guadaloupe County,Iron,20.5,0.0205,Found,1950,29.5,-98,"(29.5, -98.0)"
4945,Barcis,"Pallasite, PMG",87,0.087,Found,1950,46.1,12.35,"(46.1, 12.35)"
10861,Garland,Diogenite-pm,102,0.102,Fell,1950,41.68333,-112.13333,"(41.68333, -112.13333)"
7812,El Paso,LL4,276,0.276,Found,1950,31.78333,-106.23333,"(31.78333, -106.23333)"
16971,Nieder Finow,"Iron, IAB complex",287,0.287,Found,1950,52.83333,13.93333,"(52.83333, 13.93333)"
23908,Thal,H6,342,0.342,Fell,1950,33.4,70.6,"(33.4, 70.6)"
24053,Tromøy,H,357.4,0.3574,Fell,1950,58.47333,8.86667,"(58.47333, 8.86667)"
17937,Nuevo Laredo,Eucrite-mmict,500,0.5,Found,1950,27.5,-99.5,"(27.5, -99.5)"
16821,Muckera 001,Howardite,513,0.513,Found,1950,-30.08333,130.03333,"(-30.08333, 130.03333)"
4981,Bealiba,L6,652,0.652,Found,1950,-36.8,143.55,"(-36.8, 143.55)"
10870,Geidam,H5,725,0.725,Fell,1950,12.91667,11.91667,"(12.91667, 11.91667)"
16646,Miller (Kansas),H4,970,0.97,Found,1950,38.625,-96.02278,"(38.625, -96.02278)"
23089,St. Louis,H4,1000,1,Fell,1950,38.7,-90.23333,"(38.7, -90.23333)"
15379,Madhipura,L,1000,1,Fell,1950,25.91667,86.36667,"(25.91667, 86.36667)"
10842,Gahanna,"Iron, IAB-MG",1201,1.201,Found,1950,40.01667,-82.86667,"(40.01667, -82.86667)"
23168,Santa Rosalia,"Pallasite, PMG",1631,1.631,Found,1950,27.33333,-112.33333,"(27.33333, -112.33333)"
56575,Sterley,"Pallasite, PMG",1724.8,1.7248,Found,1950,34.21,-101.39,"(34.21, -101.39)"
18116,Patrimonio,L6,2121,2.121,Fell,1950,-19.53333,-48.56667,"(-19.53333, -48.56667)"
18842,Plainview (1950),H,2200,2.2,Found,1950,34.11667,-101.78333,"(34.11667, -101.78333)"
16725,Monte das Fortes,L5,4885,4.885,Fell,1950,38.01667,-8.25,"(38.01667, -8.25)"
12367,Kuga,"Iron, IIIAB",5600,5.6,Found,1950,34.1,132.08333,"(34.1, 132.08333)"
11858,Haven,H6,6100,6.1,Found,1950,37.96417,-97.75583,"(37.96417, -97.75583)"
12271,Keen Mountain,"Iron, IIAB",6690,6.69,Found,1950,37.21667,-82,"(37.21667, -82.0)"
2340,Arroyo Aguiar,H5,7450,7.45,Fell,1950,-31.41667,-60.66667,"(-31.41667, -60.66667)"
5381,Clinton,Iron,7700,7.7,Found,1950,36.08333,-84.2,"(36.08333, -84.2)"
15477,Melvern Lake,H5,7746,7.746,Found,1950,38.525,-95.78056,"(38.525, -95.78056)"
12317,Kingfisher,L5,8180,8.18,Found,1950,35.83333,-97.93333,"(35.83333, -97.93333)"
24320,Withrow,"Iron, IIIAB?",8732,8.732,Found,1950,47.70667,-119.83,"(47.70667, -119.83)"
4955,Barwise,H5,10400,10.4,Found,1950,34,-101.5,"(34.0, -101.5)"
24158,Vengerovo,H5,10800,10.8,Fell,1950,56.13333,77.26667,"(56.13333, 77.26667)"
6657,Densmore (1950),H6,11300,11.3,Found,1950,39.56583,-99.64722,"(39.56583, -99.64722)"
16882,Murray,CM2,12600,12.6,Fell,1950,36.6,-88.1,"(36.6, -88.1)"
11814,Hammond Downs,H4,27000,27,Found,1950,-25.46667,142.8,"(-25.46667, 142.8)"
5004,Belle Plaine,L6,78800,78.8,Found,1950,37.31667,-97.25,"(37.31667, -97.25)"
23797,Tambo Quemado,"Iron, IIIAB",141000,141,Found,1950,-14.66667,-74.5,"(-14.66667, -74.5)"
30345,Yambo,H5,4,0.004,Fell,1951,1,22.5,"(1.0, 22.5)"
24229,Wedderburn,"Iron, IAB-sLH",210,0.21,Found,1951,-36.43333,143.63333,"(-36.43333, 143.63333)"
23780,Tafoya (a),H4,270,0.27,Found,1951,36.45,-104.1,"(36.45, -104.1)"
23781,Tafoya (b),H5,490,0.49,Found,1951,36.45,-104.1,"(36.45, -104.1)"
11899,Holman Island,LL,552,0.552,Found,1951,70.73333,-117.75,"(70.73333, -117.75)"
2,Aarhus,H6,720,0.72,Fell,1951,56.18333,10.23333,"(56.18333, 10.23333)"
12232,Kalaba,H4,950,0.95,Fell,1951,-6.83333,29.5,"(-6.83333, 29.5)"
7736,Dubrovnik,L3-6,1900,1.9,Fell,1951,42.45833,18.44167,"(42.45833, 18.44167)"
24279,Willowdale,H4,3000,3,Found,1951,37.53333,-98.36667,"(37.53333, -98.36667)"
15409,Manych,LL3.4,3555,3.555,Fell,1951,45.81667,44.63333,"(45.81667, 44.63333)"
5347,Chico Hills,H4,8030,8.03,Found,1951,36,-104.5,"(36.0, -104.5)"
12358,Kress (a),L6,12500,12.5,Found,1951,34.35833,-101.73,"(34.35833, -101.73)"
11879,Hesston,L6,12900,12.9,Found,1951,38.11667,-97.43333,"(38.11667, -97.43333)"
5025,Benthullen,L6,17000,17,Found,1951,53.05,8.1,"(53.05, 8.1)"
5,Abbott,H3-6,21100,21.1,Found,1951,36.3,-104.28333,"(36.3, -104.28333)"
22601,Richland,"Iron, IIAB",50600,50.6,Found,1951,31.9,-96.4,"(31.9, -96.4)"
7824,Elenovka,L5,54640,54.64,Fell,1951,47.83333,37.66667,"(47.83333, 37.66667)"
11471,Haig,"Iron, IIIAB",503000,503,Found,1951,-31.38333,125.63333,"(-31.38333, 125.63333)"
10054,Esquel,"Pallasite, PMG",755000,755,Found,1951,-42.9,-71.33333,"(-42.9, -71.33333)"
10849,Galim (b),EH3/4-an,28,0.028,Fell,1952,7.05,12.43333,"(7.05, 12.43333)"
5516,Daoura,L4,35,0.035,Found,1952,29.58333,-3.75,"(29.58333, -3.75)"
10848,Galim (a),LL6,36.1,0.0361,Fell,1952,7.05,12.43333,"(7.05, 12.43333)"
22400,Rawlinna 002,H5,240,0.24,Found,1952,-30.36667,126.08333,"(-30.36667, 126.08333)"
